collection_path,document_id,data
cars,2021-Tacoma-SR5-SR5 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 16338.4, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 3980.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 31420, ""description"": ""SR5 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""SR5 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66875, ""id"": 20778, ""trim_id"": 20778, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1620.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""SR5"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 70.6, ""trim"": ""SR5"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""29107"", ""ground_clearance"": 9.4, ""range_city"": 401, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-SR5-SR5 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 13432.05, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
cars,2021-Tacoma-SR5-SR5 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 16598.4, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 3980.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 31920, ""description"": ""SR5 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""SR5 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66875, ""id"": 20778, ""trim_id"": 20778, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1620.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""SR5"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 70.6, ""trim"": ""SR5"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""29571"", ""ground_clearance"": 9.4, ""range_city"": 401, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-SR5-SR5 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 13645.8, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
cars,2021-Tacoma-SR5-SR5 4dr Double Cab 5.0 ft. SB (2.7L 4cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 13850.2, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 3980.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 26635, ""description"": ""SR5 4dr Double Cab 5.0 ft. SB (2.7L 4cyl 6A)"", ""trim_description"": ""SR5 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66875, ""id"": 20778, ""trim_id"": 20778, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1620.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""SR5"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 70.6, ""trim"": ""SR5"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""24675"", ""ground_clearance"": 9.4, ""range_city"": 401, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-SR5-SR5 4dr Double Cab 5.0 ft. SB (2.7L 4cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 11386.4625, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
cars,2021-Tacoma-SR5-SR5 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 14739.4, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 3980.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 28345, ""description"": ""SR5 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""SR5 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66875, ""id"": 20778, ""trim_id"": 20778, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1620.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""SR5"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 70.6, ""trim"": ""SR5"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""26259"", ""ground_clearance"": 9.4, ""range_city"": 401, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-SR5-SR5 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 12117.4875, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
cars,2021-Tacoma-SR5-SR5 4dr Double Cab 6.1 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 3500.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 14999.4, ""valves"": 16, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 3980.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 28845, ""description"": ""SR5 4dr Double Cab 6.1 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""SR5 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66875, ""id"": 20778, ""trim_id"": 20778, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1620.0, ""horsepower_rpm"": 5200, ""horsepower_hp"": 159, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 3800.0, ""submodel"": ""SR5"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""I4"", ""height"": 70.6, ""trim"": ""SR5"", ""torque_ft_lbs"": 180.0, ""epa_kwh_100_mi_electric"": """", ""size"": 2.7, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""26722"", ""ground_clearance"": 9.4, ""range_city"": 401, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-SR5-SR5 4dr Double Cab 6.1 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 12331.2375, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
cars,2021-Tacoma-TRD Off Road-TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6700.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 17321.2, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 4305.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 33310, ""description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66876, ""id"": 20785, ""trim_id"": 20785, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 20.0, ""doors"": 4, ""max_payload"": 1295.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Off-Road"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Off Road"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 18.0, ""invoice"": ""31230"", ""ground_clearance"": 9.4, ""range_city"": 380, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-TRD Off Road-TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 14240.025, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
cars,2021-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6700.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 17726.8, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 4305.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 34090, ""description"": ""TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66876, ""id"": 20785, ""trim_id"": 20785, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 20.0, ""doors"": 4, ""max_payload"": 1295.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Off-Road"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Off Road"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 18.0, ""invoice"": ""31582"", ""ground_clearance"": 9.4, ""range_city"": 380, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 14573.475, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
cars,2021-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6700.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 16879.2, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 4305.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 32460, ""description"": ""TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M)"", ""trim_description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66876, ""id"": 20785, ""trim_id"": 20785, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 20.0, ""doors"": 4, ""max_payload"": 1295.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Off-Road"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Off Road"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 18.0, ""invoice"": ""30072"", ""ground_clearance"": 9.4, ""range_city"": 380, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 13876.65, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
cars,2021-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6700.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 18044.0, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 4305.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 34700, ""description"": ""TRD Off Road 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66876, ""id"": 20785, ""trim_id"": 20785, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 20.0, ""doors"": 4, ""max_payload"": 1295.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Off-Road"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Off Road"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 18.0, ""invoice"": ""32149"", ""ground_clearance"": 9.4, ""range_city"": 380, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 14834.25, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
cars,2021-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6700.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 16185.0, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 23, ""curb_weight"": 4305.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""four wheel drive"", ""msrp"": 31125, ""description"": ""TRD Off Road 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66876, ""id"": 20785, ""trim_id"": 20785, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 20.0, ""doors"": 4, ""max_payload"": 1295.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Off-Road"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Off Road"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 18.0, ""invoice"": ""28837"", ""ground_clearance"": 9.4, ""range_city"": 380, ""range_highway"": 485, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-TRD Off Road-TRD Off Road 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 13305.9375, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
cars,2021-Tacoma-TRD Sport-TRD Sport 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6800.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 17321.2, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 24, ""curb_weight"": 4060.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 33310, ""description"": ""TRD Sport 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""trim_description"": ""TRD Sport 4dr Access Cab 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66877, ""id"": 20782, ""trim_id"": 20782, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1370.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Sport"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Sport"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""31230"", ""ground_clearance"": 9.4, ""range_city"": 401, ""range_highway"": 506, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-TRD Sport-TRD Sport 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 14240.025, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
cars,2021-Tacoma-TRD Sport-TRD Sport 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6M),"{""epa_city_mpg_electric"": """", ""max_towing_capacity"": 6800.0, ""fuel_type"": ""regular unleaded"", ""range_electric"": """", ""make"": ""Toyota"", ""estimated_current_cost"": 16473.6, ""valves"": 24, ""series"": """", ""valve_timing"": ""Variable"", ""front_track"": """", ""battery_capacity_electric"": """", ""make_id"": 22, ""cam_type"": ""Double overhead cam (DOHC)"", ""epa_highway_mpg"": 24, ""curb_weight"": 4060.0, ""created"": ""2023-06-29T21:04:44-04:00"", ""drive_type"": ""rear wheel drive"", ""msrp"": 31680, ""description"": ""TRD Sport 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6M)"", ""trim_description"": ""TRD Sport 4dr Access Cab 6.1 ft. SB (3.5L 6cyl 6A)"", ""length"": 212.3, ""submodel_id"": 66877, ""id"": 20782, ""trim_id"": 20782, ""wheel_base"": 127.4, ""seats"": 4, ""combined_mpg"": 21.0, ""doors"": 4, ""max_payload"": 1370.0, ""horsepower_rpm"": 6000, ""horsepower_hp"": 278, ""model_id"": 5688, ""year"": 2021, ""type"": ""Truck (Access Cab)"", ""torque_rpm"": 4600.0, ""submodel"": ""TRD Sport"", ""cargo_capacity"": """", ""epa_combined_mpg_electric"": """", ""img_path"": """", ""cylinders"": ""V6"", ""height"": 70.6, ""trim"": ""TRD Sport"", ""torque_ft_lbs"": 265.0, ""epa_kwh_100_mi_electric"": """", ""size"": 3.5, ""epa_time_to_charge_hr_240v_electric"": """", ""epa_city_mpg"": 19.0, ""invoice"": ""29700"", ""ground_clearance"": 9.4, ""range_city"": 401, ""range_highway"": 506, ""rear_track"": """", ""gross_weight"": 5600.0, ""hack-id"": ""2021-Tacoma-TRD Sport-TRD Sport 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6M)"", ""engine_type"": ""gas"", ""width"": 74.4, ""model"": ""Tacoma"", ""transmission"": ""6-speed automatic"", ""fuel_tank_capacity"": 21.1, ""expected_value_2027"": 13543.2, ""epa_highway_mpg_electric"": """", ""max_cargo_capacity"": """", ""modified"": ""2023-06-29T21:04:44-04:00""}"
